NTAX,PSIZ,DLRT,REPL,SQLN,NGEN,MTHD,SERF,SECS
100,50000000,1e-10,9,50,25,apro-w-true,0.113402,4
100,50000000,1e-10,9,50,25,apro-v2,0.113402,7
100,50000000,1e-10,9,50,25,astrid,0.257732,0
100,50000000,1e-10,9,50,25,duptree,0.587629,29
100,50000000,1e-10,9,50,25,fastmulrfs-single,0.134021,4
100,50000000,1e-10,9,50,25,mulrf,0.185567,111
100,50000000,1e-10,9,50,25,stag,NA,NA
100,50000000,1e-10,9,50,50,astral-multi,0.123711,69
100,50000000,1e-10,9,50,50,apro,0.092784,7
100,50000000,1e-10,9,50,50,apro-w-true,0.092784,8
100,50000000,1e-10,9,50,50,apro-v2,0.103093,9
100,50000000,1e-10,9,50,50,astrid,0.206186,0
100,50000000,1e-10,9,50,50,duptree,0.42268,61
100,50000000,1e-10,9,50,50,fastmulrfs-single,0.113402,8
100,50000000,1e-10,9,50,50,mulrf,0.123711,446
100,50000000,1e-10,9,50,50,stag,0.536082,1
100,50000000,1e-10,9,50,100,astral-multi,0.14433,173
100,50000000,1e-10,9,50,100,apro,0.072165,10
100,50000000,1e-10,9,50,100,apro-w-true,0.072165,6
100,50000000,1e-10,9,50,100,apro-v2,0.072165,8
100,50000000,1e-10,9,50,100,astrid,0.14433,1
100,50000000,1e-10,9,50,100,duptree,0.28866,123
100,50000000,1e-10,9,50,100,fastmulrfs-single,0.072165,17
100,50000000,1e-10,9,50,100,mulrf,0.082474,609
100,50000000,1e-10,9,50,100,stag,0.536082,1
100,50000000,1e-10,9,50,500,astral-multi,0.103093,1191
100,50000000,1e-10,9,50,500,apro,0.020619,31
100,50000000,1e-10,9,50,500,apro-w-true,0.020619,28
100,50000000,1e-10,9,50,500,apro-v2,0.020619,26
100,50000000,1e-10,9,50,500,astrid,0.051546,2
100,50000000,1e-10,9,50,500,duptree,0.185567,566
100,50000000,1e-10,9,50,500,fastmulrfs-single,0.051546,179
100,50000000,1e-10,9,50,500,mulrf,0.051546,7793
100,50000000,1e-10,9,50,500,stag,0.21134,3
100,50000000,1e-10,9,100,25,astral-multi,0.154639,16
100,50000000,1e-10,9,100,25,apro,0.103093,5
100,50000000,1e-10,9,100,25,apro-w-true,0.103093,3
100,50000000,1e-10,9,100,25,apro-v2,0.103093,7
100,50000000,1e-10,9,100,25,astrid,0.185567,0
100,50000000,1e-10,9,100,25,duptree,0.257732,25
100,50000000,1e-10,9,100,25,fastmulrfs-single,0.082474,3
100,50000000,1e-10,9,100,25,mulrf,0.082474,108
100,50000000,1e-10,9,100,25,stag,NA,NA
100,50000000,1e-10,9,100,50,astral-multi,0.123711,55
100,50000000,1e-10,9,100,50,apro,0.082474,5
100,50000000,1e-10,9,100,50,apro-w-true,0.082474,5
100,50000000,1e-10,9,100,50,apro-v2,0.082474,9
100,50000000,1e-10,9,100,50,astrid,0.154639,6
100,50000000,1e-10,9,100,50,duptree,0.185567,51
100,50000000,1e-10,9,100,50,fastmulrfs-single,0.061856,5
100,50000000,1e-10,9,100,50,mulrf,0.061856,548
100,50000000,1e-10,9,100,50,stag,0.340206,0
100,50000000,1e-10,9,100,100,astral-multi,0.051546,147
100,50000000,1e-10,9,100,100,apro,0.072165,10
100,50000000,1e-10,9,100,100,apro-w-true,0.072165,6
100,50000000,1e-10,9,100,100,apro-v2,0.072165,7
100,50000000,1e-10,9,100,100,astrid,0.092784,0
100,50000000,1e-10,9,100,100,duptree,0.175258,116
100,50000000,1e-10,9,100,100,fastmulrfs-single,0.061856,18
100,50000000,1e-10,9,100,100,mulrf,0.061856,657
100,50000000,1e-10,9,100,100,stag,0.314433,0
100,50000000,1e-10,9,100,500,astral-multi,0.020619,795
100,50000000,1e-10,9,100,500,apro,0.030928,23
100,50000000,1e-10,9,100,500,apro-w-true,0.030928,19
100,50000000,1e-10,9,100,500,apro-v2,0.030928,22
100,50000000,1e-10,9,100,500,astrid,0.051546,1
100,50000000,1e-10,9,100,500,duptree,0.0,560
100,50000000,1e-10,9,100,500,fastmulrfs-single,0.030928,90
100,50000000,1e-10,9,100,500,mulrf,0.030928,7574
100,50000000,1e-10,9,100,500,stag,0.14433,3
100,50000000,1e-10,9,250,25,astral-multi,0.041237,13
100,50000000,1e-10,9,250,25,apro,0.061856,3
100,50000000,1e-10,9,250,25,apro-w-true,0.061856,3
100,50000000,1e-10,9,250,25,apro-v2,0.061856,4
100,50000000,1e-10,9,250,25,astrid,0.175258,0
100,50000000,1e-10,9,250,25,duptree,0.103093,27
100,50000000,1e-10,9,250,25,fastmulrfs-single,0.061856,2
100,50000000,1e-10,9,250,25,mulrf,0.051546,80
100,50000000,1e-10,9,250,25,stag,NA,NA
100,50000000,1e-10,9,250,50,astral-multi,0.072165,47
100,50000000,1e-10,9,250,50,apro,0.061856,6
100,50000000,1e-10,9,250,50,apro-w-true,0.061856,9
100,50000000,1e-10,9,250,50,apro-v2,0.061856,10
100,50000000,1e-10,9,250,50,astrid,0.092784,5
100,50000000,1e-10,9,250,50,duptree,0.061856,54
100,50000000,1e-10,9,250,50,fastmulrfs-single,0.041237,5
100,50000000,1e-10,9,250,50,mulrf,0.041237,252
100,50000000,1e-10,9,250,50,stag,0.195876,0
100,50000000,1e-10,9,250,100,astral-multi,0.030928,120
100,50000000,1e-10,9,250,100,apro,0.051546,7
100,50000000,1e-10,9,250,100,apro-w-true,0.051546,10
100,50000000,1e-10,9,250,100,apro-v2,0.051546,11
100,50000000,1e-10,9,250,100,astrid,0.072165,1
100,50000000,1e-10,9,250,100,duptree,0.061856,114
100,50000000,1e-10,9,250,100,fastmulrfs-single,0.041237,15
100,50000000,1e-10,9,250,100,mulrf,0.051546,653
100,50000000,1e-10,9,250,100,stag,0.154639,1
100,50000000,1e-10,9,250,500,astral-multi,0.030928,565
100,50000000,1e-10,9,250,500,apro,0.051546,15
100,50000000,1e-10,9,250,500,apro-w-true,0.051546,20
100,50000000,1e-10,9,250,500,apro-v2,0.051546,17
100,50000000,1e-10,9,250,500,astrid,0.072165,2
100,50000000,1e-10,9,250,500,duptree,0.051546,553
100,50000000,1e-10,9,250,500,fastmulrfs-single,0.041237,50
100,50000000,1e-10,9,250,500,mulrf,0.041237,7446
100,50000000,1e-10,9,250,500,stag,0.030928,3
100,50000000,1e-10,10,0,25,astral-multi,0.041237,28
100,50000000,1e-10,10,0,25,apro,0.051546,3
100,50000000,1e-10,10,0,25,apro-w-true,0.051546,3
100,50000000,1e-10,10,0,25,apro-v2,0.051546,6
100,50000000,1e-10,10,0,25,astrid,0.195876,1
100,50000000,1e-10,10,0,25,duptree,0.030928,26
100,50000000,1e-10,10,0,25,fastmulrfs-single,0.051546,2
100,50000000,1e-10,10,0,25,mulrf,0.051546,83
100,50000000,1e-10,10,0,25,stag,NA,NA
100,50000000,1e-10,10,0,50,astral-multi,0.020619,44
100,50000000,1e-10,10,0,50,apro,0.030928,4
100,50000000,1e-10,10,0,50,apro-w-true,0.030928,3
100,50000000,1e-10,10,0,50,apro-v2,0.030928,7
100,50000000,1e-10,10,0,50,astrid,0.185567,0
100,50000000,1e-10,10,0,50,duptree,0.020619,51
100,50000000,1e-10,10,0,50,fastmulrfs-single,0.041237,4
100,50000000,1e-10,10,0,50,mulrf,0.041237,362
100,50000000,1e-10,10,0,50,stag,NA,NA
100,50000000,1e-10,10,0,100,astral-multi,0.010309,97
100,50000000,1e-10,10,0,100,apro,0.030928,5
100,50000000,1e-10,10,0,100,apro-w-true,0.030928,5
100,50000000,1e-10,10,0,100,apro-v2,0.030928,13
100,50000000,1e-10,10,0,100,astrid,0.092784,0
100,50000000,1e-10,10,0,100,duptree,0.020619,102
100,50000000,1e-10,10,0,100,fastmulrfs-single,0.041237,6
100,50000000,1e-10,10,0,100,mulrf,0.041237,561
100,50000000,1e-10,10,0,100,stag,NA,NA
100,50000000,1e-10,10,0,500,astral-multi,0.010309,912
100,50000000,1e-10,10,0,500,apro,0.010309,14
100,50000000,1e-10,10,0,500,apro-w-true,0.010309,13
100,50000000,1e-10,10,0,500,apro-v2,0.010309,14
100,50000000,1e-10,10,0,500,astrid,0.030928,2
100,50000000,1e-10,10,0,500,duptree,0.010309,532
100,50000000,1e-10,10,0,500,fastmulrfs-single,0.0,34
100,50000000,1e-10,10,0,500,mulrf,0.0,6884
100,50000000,1e-10,10,0,500,stag,0.061856,4
100,50000000,1e-10,10,25,25,astral-multi,0.371134,51
100,50000000,1e-10,10,25,25,apro,0.226804,6
100,50000000,1e-10,10,25,25,apro-w-true,0.216495,4
100,50000000,1e-10,10,25,25,apro-v2,0.226804,5
100,50000000,1e-10,10,25,25,astrid,0.453608,5
100,50000000,1e-10,10,25,25,duptree,0.639175,33
100,50000000,1e-10,10,25,25,fastmulrfs-single,0.329897,5
100,50000000,1e-10,10,25,25,mulrf,0.350515,127
100,50000000,1e-10,10,25,25,stag,NA,NA
100,50000000,1e-10,10,25,50,astral-multi,0.237113,81
100,50000000,1e-10,10,25,50,apro,0.216495,5
100,50000000,1e-10,10,25,50,apro-w-true,0.216495,9
100,50000000,1e-10,10,25,50,apro-v2,0.206186,11
100,50000000,1e-10,10,25,50,astrid,0.340206,5
100,50000000,1e-10,10,25,50,duptree,0.649485,65
100,50000000,1e-10,10,25,50,fastmulrfs-single,0.278351,9
100,50000000,1e-10,10,25,50,mulrf,0.268041,238
100,50000000,1e-10,10,25,50,stag,NA,NA
100,50000000,1e-10,10,25,100,astral-multi,0.185567,172
100,50000000,1e-10,10,25,100,apro,0.195876,9
100,50000000,1e-10,10,25,100,apro-w-true,0.195876,10
100,50000000,1e-10,10,25,100,apro-v2,0.195876,14
100,50000000,1e-10,10,25,100,astrid,0.237113,0
100,50000000,1e-10,10,25,100,duptree,0.443299,121
100,50000000,1e-10,10,25,100,fastmulrfs-single,0.164948,21
100,50000000,1e-10,10,25,100,mulrf,0.185567,682
100,50000000,1e-10,10,25,100,stag,NA,NA
100,50000000,1e-10,10,25,500,astral-multi,0.154639,2904
100,50000000,1e-10,10,25,500,apro,0.051546,38
100,50000000,1e-10,10,25,500,apro-w-true,0.051546,36
100,50000000,1e-10,10,25,500,apro-v2,0.051546,38
100,50000000,1e-10,10,25,500,astrid,0.113402,1
100,50000000,1e-10,10,25,500,duptree,0.257732,656
100,50000000,1e-10,10,25,500,fastmulrfs-single,0.072165,264
100,50000000,1e-10,10,25,500,mulrf,0.072165,7222
100,50000000,1e-10,10,25,500,stag,0.396907,4
100,50000000,1e-10,10,50,25,astral-multi,0.257732,37
100,50000000,1e-10,10,50,25,apro,0.226804,3
100,50000000,1e-10,10,50,25,apro-w-true,0.226804,3
100,50000000,1e-10,10,50,25,apro-v2,0.226804,7
100,50000000,1e-10,10,50,25,astrid,0.443299,0
100,50000000,1e-10,10,50,25,duptree,0.453608,32
100,50000000,1e-10,10,50,25,fastmulrfs-single,0.226804,4
100,50000000,1e-10,10,50,25,mulrf,0.206186,118
100,50000000,1e-10,10,50,25,stag,NA,NA
100,50000000,1e-10,10,50,50,astral-multi,0.154639,62
100,50000000,1e-10,10,50,50,apro,0.175258,7
100,50000000,1e-10,10,50,50,apro-w-true,0.175258,8
100,50000000,1e-10,10,50,50,apro-v2,0.175258,9
100,50000000,1e-10,10,50,50,astrid,0.278351,0
100,50000000,1e-10,10,50,50,duptree,0.371134,61
100,50000000,1e-10,10,50,50,fastmulrfs-single,0.175258,7
100,50000000,1e-10,10,50,50,mulrf,0.164948,569
100,50000000,1e-10,10,50,50,stag,NA,NA
100,50000000,1e-10,10,50,100,astral-multi,0.123711,121
100,50000000,1e-10,10,50,100,apro,0.103093,9
100,50000000,1e-10,10,50,100,apro-w-true,0.103093,6
100,50000000,1e-10,10,50,100,apro-v2,0.103093,8
100,50000000,1e-10,10,50,100,astrid,0.247423,1
100,50000000,1e-10,10,50,100,duptree,0.195876,119
100,50000000,1e-10,10,50,100,fastmulrfs-single,0.134021,14
100,50000000,1e-10,10,50,100,mulrf,0.14433,583
100,50000000,1e-10,10,50,100,stag,NA,NA
100,50000000,1e-10,10,50,500,astral-multi,0.041237,1006
100,50000000,1e-10,10,50,500,apro,0.030928,28
100,50000000,1e-10,10,50,500,apro-w-true,0.030928,25
100,50000000,1e-10,10,50,500,apro-v2,0.030928,25
100,50000000,1e-10,10,50,500,astrid,0.14433,2
100,50000000,1e-10,10,50,500,duptree,0.113402,594
100,50000000,1e-10,10,50,500,fastmulrfs-single,0.030928,123
100,50000000,1e-10,10,50,500,mulrf,0.030928,7963
100,50000000,1e-10,10,50,500,stag,0.170103,4
100,50000000,1e-10,10,100,25,astral-multi,0.14433,27
100,50000000,1e-10,10,100,25,apro,0.154639,5
100,50000000,1e-10,10,100,25,apro-w-true,0.154639,4
100,50000000,1e-10,10,100,25,apro-v2,0.154639,7
100,50000000,1e-10,10,100,25,astrid,0.371134,0
100,50000000,1e-10,10,100,25,duptree,0.247423,27
100,50000000,1e-10,10,100,25,fastmulrfs-single,0.134021,3
100,50000000,1e-10,10,100,25,mulrf,0.134021,104
100,50000000,1e-10,10,100,25,stag,NA,NA
100,50000000,1e-10,10,100,50,astral-multi,0.041237,55
100,50000000,1e-10,10,100,50,apro,0.061856,4
100,50000000,1e-10,10,100,50,apro-w-true,0.061856,4
100,50000000,1e-10,10,100,50,apro-v2,0.061856,9
100,50000000,1e-10,10,100,50,astrid,0.206186,5
100,50000000,1e-10,10,100,50,duptree,0.113402,51
100,50000000,1e-10,10,100,50,fastmulrfs-single,0.072165,4
100,50000000,1e-10,10,100,50,mulrf,0.082474,412
100,50000000,1e-10,10,100,50,stag,NA,NA
100,50000000,1e-10,10,100,100,astral-multi,0.041237,119
100,50000000,1e-10,10,100,100,apro,0.051546,10
100,50000000,1e-10,10,100,100,apro-w-true,0.051546,6
100,50000000,1e-10,10,100,100,apro-v2,0.051546,7
100,50000000,1e-10,10,100,100,astrid,0.195876,0
100,50000000,1e-10,10,100,100,duptree,0.061856,114
100,50000000,1e-10,10,100,100,fastmulrfs-single,0.072165,13
100,50000000,1e-10,10,100,100,mulrf,0.061856,639
100,50000000,1e-10,10,100,100,stag,NA,NA
100,50000000,1e-10,10,100,500,astral-multi,0.030928,913
100,50000000,1e-10,10,100,500,apro,0.010309,20
100,50000000,1e-10,10,100,500,apro-w-true,0.010309,16
100,50000000,1e-10,10,100,500,apro-v2,0.010309,20
100,50000000,1e-10,10,100,500,astrid,0.061856,2
100,50000000,1e-10,10,100,500,duptree,0.051546,588
100,50000000,1e-10,10,100,500,fastmulrfs-single,0.030928,63
100,50000000,1e-10,10,100,500,mulrf,0.030928,6917
100,50000000,1e-10,10,100,500,stag,0.134021,4
100,50000000,1e-10,10,250,25,astral-multi,0.082474,29
100,50000000,1e-10,10,250,25,apro,0.061856,3
100,50000000,1e-10,10,250,25,apro-w-true,0.061856,3
100,50000000,1e-10,10,250,25,apro-v2,0.061856,4
100,50000000,1e-10,10,250,25,astrid,0.268041,0
100,50000000,1e-10,10,250,25,duptree,0.061856,27
100,50000000,1e-10,10,250,25,fastmulrfs-single,0.072165,2
100,50000000,1e-10,10,250,25,mulrf,0.082474,84
100,50000000,1e-10,10,250,25,stag,NA,NA
100,50000000,1e-10,10,250,50,astral-multi,0.041237,52
100,50000000,1e-10,10,250,50,apro,0.051546,4
100,50000000,1e-10,10,250,50,apro-w-true,0.051546,5
100,50000000,1e-10,10,250,50,apro-v2,0.051546,10
100,50000000,1e-10,10,250,50,astrid,0.185567,6
100,50000000,1e-10,10,250,50,duptree,0.061856,54
100,50000000,1e-10,10,250,50,fastmulrfs-single,0.061856,6
100,50000000,1e-10,10,250,50,mulrf,0.061856,235
100,50000000,1e-10,10,250,50,stag,NA,NA
100,50000000,1e-10,10,250,100,astral-multi,0.020619,102
100,50000000,1e-10,10,250,100,apro,0.030928,7
100,50000000,1e-10,10,250,100,apro-w-true,0.030928,10
100,50000000,1e-10,10,250,100,apro-v2,0.030928,11
100,50000000,1e-10,10,250,100,astrid,0.14433,1
100,50000000,1e-10,10,250,100,duptree,0.061856,112
100,50000000,1e-10,10,250,100,fastmulrfs-single,0.051546,12
100,50000000,1e-10,10,250,100,mulrf,0.051546,590
100,50000000,1e-10,10,250,100,stag,NA,NA
100,50000000,1e-10,10,250,500,astral-multi,0.020619,858
100,50000000,1e-10,10,250,500,apro,0.020619,14
100,50000000,1e-10,10,250,500,apro-w-true,0.020619,14
100,50000000,1e-10,10,250,500,apro-v2,0.020619,16
100,50000000,1e-10,10,250,500,astrid,0.061856,1
100,50000000,1e-10,10,250,500,duptree,0.030928,577
100,50000000,1e-10,10,250,500,fastmulrfs-single,0.020619,43
100,50000000,1e-10,10,250,500,mulrf,0.020619,6959
100,50000000,1e-10,10,250,500,stag,0.113402,4
100,50000000,2e-10,1,0,25,astral-multi,0.020619,18
100,50000000,2e-10,1,0,25,apro,0.020619,4
100,50000000,2e-10,1,0,25,apro-w-true,0.020619,4
100,50000000,2e-10,1,0,25,apro-v2,0.020619,7
100,50000000,2e-10,1,0,25,astrid,0.247423,0
100,50000000,2e-10,1,0,25,duptree,0.020619,24
100,50000000,2e-10,1,0,25,fastmulrfs-single,0.010309,2
100,50000000,2e-10,1,0,25,mulrf,0.020619,98
100,50000000,2e-10,1,0,25,stag,NA,NA
100,50000000,2e-10,1,0,50,astral-multi,0.020619,35
100,50000000,2e-10,1,0,50,apro,0.020619,4
100,50000000,2e-10,1,0,50,apro-w-true,0.020619,4
100,50000000,2e-10,1,0,50,apro-v2,0.020619,5
100,50000000,2e-10,1,0,50,astrid,0.154639,2
100,50000000,2e-10,1,0,50,duptree,0.010309,50
100,50000000,2e-10,1,0,50,fastmulrfs-single,0.020619,4
100,50000000,2e-10,1,0,50,mulrf,0.020619,236
100,50000000,2e-10,1,0,50,stag,NA,NA
100,50000000,2e-10,1,0,100,astral-multi,0.020619,140
100,50000000,2e-10,1,0,100,apro,0.010309,6
100,50000000,2e-10,1,0,100,apro-w-true,0.010309,10
100,50000000,2e-10,1,0,100,apro-v2,0.010309,6
100,50000000,2e-10,1,0,100,astrid,0.113402,0
100,50000000,2e-10,1,0,100,duptree,0.0,107
100,50000000,2e-10,1,0,100,fastmulrfs-single,0.020619,7
100,50000000,2e-10,1,0,100,mulrf,0.020619,627
100,50000000,2e-10,1,0,100,stag,NA,NA
100,50000000,2e-10,1,0,500,astral-multi,0.010309,760
100,50000000,2e-10,1,0,500,apro,0.0,13
100,50000000,2e-10,1,0,500,apro-w-true,0.0,12
100,50000000,2e-10,1,0,500,apro-v2,0.0,17
100,50000000,2e-10,1,0,500,astrid,0.113402,3
100,50000000,2e-10,1,0,500,duptree,0.0,485
100,50000000,2e-10,1,0,500,fastmulrfs-single,0.020619,30
100,50000000,2e-10,1,0,500,mulrf,0.020619,6174
100,50000000,2e-10,1,0,500,stag,0.525773,7
100,50000000,2e-10,1,25,25,astral-multi,0.257732,55
100,50000000,2e-10,1,25,25,apro,0.298969,4
100,50000000,2e-10,1,25,25,apro-w-true,0.278351,4
100,50000000,2e-10,1,25,25,apro-v2,0.298969,9
100,50000000,2e-10,1,25,25,astrid,0.628866,0
100,50000000,2e-10,1,25,25,duptree,0.670103,29
100,50000000,2e-10,1,25,25,fastmulrfs-single,0.237113,4
100,50000000,2e-10,1,25,25,mulrf,0.257732,105
100,50000000,2e-10,1,25,25,stag,NA,NA
100,50000000,2e-10,1,25,50,astral-multi,0.298969,102
100,50000000,2e-10,1,25,50,apro,0.216495,4
100,50000000,2e-10,1,25,50,apro-w-true,0.216495,5
100,50000000,2e-10,1,25,50,apro-v2,0.206186,8
100,50000000,2e-10,1,25,50,astrid,0.515464,0
100,50000000,2e-10,1,25,50,duptree,0.494845,62
100,50000000,2e-10,1,25,50,fastmulrfs-single,0.206186,8
100,50000000,2e-10,1,25,50,mulrf,0.195876,339
100,50000000,2e-10,1,25,50,stag,NA,NA
100,50000000,2e-10,1,25,100,astral-multi,0.247423,337
100,50000000,2e-10,1,25,100,apro,0.123711,7
100,50000000,2e-10,1,25,100,apro-w-true,0.123711,11
100,50000000,2e-10,1,25,100,apro-v2,0.123711,18
100,50000000,2e-10,1,25,100,astrid,0.360825,0
100,50000000,2e-10,1,25,100,duptree,0.484536,135
100,50000000,2e-10,1,25,100,fastmulrfs-single,0.14433,27
100,50000000,2e-10,1,25,100,mulrf,0.14433,733
100,50000000,2e-10,1,25,100,stag,NA,NA
100,50000000,2e-10,1,25,500,astral-multi,0.134021,3199
100,50000000,2e-10,1,25,500,apro,0.082474,41
100,50000000,2e-10,1,25,500,apro-w-true,0.082474,45
100,50000000,2e-10,1,25,500,apro-v2,0.082474,37
100,50000000,2e-10,1,25,500,astrid,0.195876,3
100,50000000,2e-10,1,25,500,duptree,0.268041,646
100,50000000,2e-10,1,25,500,fastmulrfs-single,0.061856,215
100,50000000,2e-10,1,25,500,mulrf,0.072165,7429
100,50000000,2e-10,1,25,500,stag,0.793814,3
100,50000000,2e-10,1,50,25,astral-multi,0.164948,31
100,50000000,2e-10,1,50,25,apro,0.134021,4
100,50000000,2e-10,1,50,25,apro-w-true,0.134021,4
100,50000000,2e-10,1,50,25,apro-v2,0.123711,6
100,50000000,2e-10,1,50,25,astrid,0.402062,0
100,50000000,2e-10,1,50,25,duptree,0.443299,27
100,50000000,2e-10,1,50,25,fastmulrfs-single,0.14433,14
100,50000000,2e-10,1,50,25,mulrf,0.123711,102
100,50000000,2e-10,1,50,25,stag,NA,NA
100,50000000,2e-10,1,50,50,astral-multi,0.113402,62
100,50000000,2e-10,1,50,50,apro,0.113402,7
100,50000000,2e-10,1,50,50,apro-w-true,0.113402,5
100,50000000,2e-10,1,50,50,apro-v2,0.113402,9
100,50000000,2e-10,1,50,50,astrid,0.309278,0
100,50000000,2e-10,1,50,50,duptree,0.412371,57
100,50000000,2e-10,1,50,50,fastmulrfs-single,0.123711,17
100,50000000,2e-10,1,50,50,mulrf,0.123711,432
100,50000000,2e-10,1,50,50,stag,NA,NA
100,50000000,2e-10,1,50,100,astral-multi,0.092784,211
100,50000000,2e-10,1,50,100,apro,0.072165,6
100,50000000,2e-10,1,50,100,apro-w-true,0.072165,7
100,50000000,2e-10,1,50,100,apro-v2,0.072165,13
100,50000000,2e-10,1,50,100,astrid,0.28866,0
100,50000000,2e-10,1,50,100,duptree,0.195876,124
100,50000000,2e-10,1,50,100,fastmulrfs-single,0.082474,12
100,50000000,2e-10,1,50,100,mulrf,0.082474,614
100,50000000,2e-10,1,50,100,stag,NA,NA
100,50000000,2e-10,1,50,500,astral-multi,0.041237,1683
100,50000000,2e-10,1,50,500,apro,0.020619,27
100,50000000,2e-10,1,50,500,apro-w-true,0.020619,29
100,50000000,2e-10,1,50,500,apro-v2,0.020619,29
100,50000000,2e-10,1,50,500,astrid,0.175258,2
100,50000000,2e-10,1,50,500,duptree,0.154639,599
100,50000000,2e-10,1,50,500,fastmulrfs-single,0.020619,129
100,50000000,2e-10,1,50,500,mulrf,0.020619,7503
100,50000000,2e-10,1,50,500,stag,0.783505,4
100,50000000,2e-10,1,100,25,astral-multi,0.123711,22
100,50000000,2e-10,1,100,25,apro,0.113402,3
100,50000000,2e-10,1,100,25,apro-w-true,0.113402,3
100,50000000,2e-10,1,100,25,apro-v2,0.113402,5
100,50000000,2e-10,1,100,25,astrid,0.381443,0
100,50000000,2e-10,1,100,25,duptree,0.154639,26
100,50000000,2e-10,1,100,25,fastmulrfs-single,0.092784,7
100,50000000,2e-10,1,100,25,mulrf,0.103093,91
100,50000000,2e-10,1,100,25,stag,NA,NA
100,50000000,2e-10,1,100,50,astral-multi,0.092784,48
100,50000000,2e-10,1,100,50,apro,0.092784,7
100,50000000,2e-10,1,100,50,apro-w-true,0.092784,5
100,50000000,2e-10,1,100,50,apro-v2,0.092784,10
100,50000000,2e-10,1,100,50,astrid,0.257732,1
100,50000000,2e-10,1,100,50,duptree,0.082474,55
100,50000000,2e-10,1,100,50,fastmulrfs-single,0.082474,12
100,50000000,2e-10,1,100,50,mulrf,0.082474,235
100,50000000,2e-10,1,100,50,stag,NA,NA
100,50000000,2e-10,1,100,100,astral-multi,0.113402,209
100,50000000,2e-10,1,100,100,apro,0.051546,9
100,50000000,2e-10,1,100,100,apro-w-true,0.051546,5
100,50000000,2e-10,1,100,100,apro-v2,0.051546,8
100,50000000,2e-10,1,100,100,astrid,0.185567,0
100,50000000,2e-10,1,100,100,duptree,0.082474,117
100,50000000,2e-10,1,100,100,fastmulrfs-single,0.061856,13
100,50000000,2e-10,1,100,100,mulrf,0.061856,690
100,50000000,2e-10,1,100,100,stag,NA,NA
100,50000000,2e-10,1,100,500,astral-multi,0.041237,1089
100,50000000,2e-10,1,100,500,apro,0.020619,18
100,50000000,2e-10,1,100,500,apro-w-true,0.020619,16
100,50000000,2e-10,1,100,500,apro-v2,0.020619,19
100,50000000,2e-10,1,100,500,astrid,0.154639,3
100,50000000,2e-10,1,100,500,duptree,0.020619,563
100,50000000,2e-10,1,100,500,fastmulrfs-single,0.020619,62
100,50000000,2e-10,1,100,500,mulrf,0.020619,6843
100,50000000,2e-10,1,100,500,stag,0.71134,3
100,50000000,2e-10,1,250,25,astral-multi,0.041237,19
100,50000000,2e-10,1,250,25,apro,0.030928,2
100,50000000,2e-10,1,250,25,apro-w-true,0.030928,3
100,50000000,2e-10,1,250,25,apro-v2,0.030928,6
100,50000000,2e-10,1,250,25,astrid,0.381443,0
100,50000000,2e-10,1,250,25,duptree,0.051546,25
100,50000000,2e-10,1,250,25,fastmulrfs-single,0.041237,3
100,50000000,2e-10,1,250,25,mulrf,0.030928,105
100,50000000,2e-10,1,250,25,stag,NA,NA
100,50000000,2e-10,1,250,50,astral-multi,0.041237,41
100,50000000,2e-10,1,250,50,apro,0.041237,4
100,50000000,2e-10,1,250,50,apro-w-true,0.041237,4
100,50000000,2e-10,1,250,50,apro-v2,0.041237,5
100,50000000,2e-10,1,250,50,astrid,0.216495,1
100,50000000,2e-10,1,250,50,duptree,0.010309,53
100,50000000,2e-10,1,250,50,fastmulrfs-single,0.051546,10
100,50000000,2e-10,1,250,50,mulrf,0.020619,249
100,50000000,2e-10,1,250,50,stag,NA,NA
100,50000000,2e-10,1,250,100,astral-multi,0.051546,196
100,50000000,2e-10,1,250,100,apro,0.020619,9
100,50000000,2e-10,1,250,100,apro-w-true,0.020619,6
100,50000000,2e-10,1,250,100,apro-v2,0.020619,8
100,50000000,2e-10,1,250,100,astrid,0.164948,0
100,50000000,2e-10,1,250,100,duptree,0.010309,113
100,50000000,2e-10,1,250,100,fastmulrfs-single,0.051546,12
100,50000000,2e-10,1,250,100,mulrf,0.030928,545
